stars,forks,watchers,issues,age_days,commits,popularity_score
992,213,992,28,3336,100,734.2
991,415,991,30,4523,100,773.7
991,899,991,4,3302,100,873.1000000000001
991,255,991,29,3265,100,741.8000000000001
991,127,991,14,2380,100,717.7
991,95,991,18,45,100,710.9000000000001
991,370,991,17,4295,100,766.0
991,224,991,0,3229,100,738.5
991,56,991,6,2683,100,704.3000000000001
991,149,991,10,2960,100,722.5
991,57,991,6,2862,100,704.5
991,53,991,0,2107,100,704.3000000000001
991,436,991,8,2274,100,780.1000000000001
991,89,991,11,3126,100,710.4
991,0,991,0,3042,100,693.7
991,71,991,46,827,100,703.3000000000001
991,215,991,90,2170,100,727.7
991,122,991,17,4686,100,716.4
991,43,991,61,2456,100,696.2
991,147,991,8,311,100,722.3000000000001
991,79,991,10,3521,100,708.5
991,163,991,2,3549,100,726.1
991,40,991,27,3012,100,699.0
991,1159,991,9,968,100,924.6000000000001
991,172,991,60,4003,100,722.1
991,197,991,13,3633,100,731.8000000000001
991,10,991,13,466,100,694.4000000000001
991,248,991,14,5023,100,741.9000000000001
991,78,991,43,3773,100,705.0000000000001
991,163,991,0,4430,100,726.3000000000001
991,95,991,19,4810,100,710.8000000000001
991,90,991,49,44,100,706.8000000000001
991,165,991,22,3233,100,724.5
991,208,991,544,2750,100,680.9000000000001
991,1821,991,15,5425,100,1056.4
991,58,991,9,1266,100,704.4000000000001
991,155,991,2,1532,100,724.5
991,129,991,30,2267,100,716.5
991,107,991,14,3500,100,713.7
991,333,991,57,2315,100,754.6
991,110,991,2,1769,100,715.5
991,204,991,22,3241,100,732.3
991,235,991,11,3060,100,739.6
991,305,991,142,4646,100,740.5
991,112,991,30,1077,100,713.1
991,148,991,32,2861,100,720.1
991,202,991,5,3118,100,733.6
991,300,991,23,4531,100,751.4000000000001
991,154,991,41,1490,100,720.4
991,126,991,18,2625,100,717.1000000000001
991,721,991,7,3256,100,837.2
991,143,991,7,1774,100,721.6
991,192,991,324,4710,100,699.7
991,398,991,1,2767,100,773.2
991,398,991,179,4685,100,755.4000000000001
991,108,991,7,696,100,714.6
991,63,991,13,1141,100,705.0000000000001
991,98,991,2,522,100,713.1
991,219,991,14,3146,100,736.1
991,105,991,0,26,100,714.7
991,318,991,66,586,100,750.7
990,27,990,0,3889,100,698.4
990,23,990,3,1998,100,697.3000000000001
990,56,990,31,2595,100,701.1
990,73,990,30,3281,100,704.6
990,374,990,2,2275,100,767.5999999999999
990,94,990,2,3182,100,711.5999999999999
990,685,990,43,3686,100,825.7
990,109,990,11,1449,100,713.6999999999999
990,73,990,13,1832,100,706.3000000000001
990,56,990,1,4399,100,704.1
990,115,990,0,781,100,716.0
990,345,990,69,2669,100,755.1
990,51,990,86,1496,100,694.6
990,193,990,68,731,100,724.8000000000001
990,527,990,4,3496,100,798.0
990,147,990,7,2088,100,721.6999999999999
990,227,990,435,2476,100,694.9
990,131,990,1,2956,100,719.1
990,204,990,36,2934,100,730.1999999999999
990,45,990,17,3033,100,700.3
990,215,990,216,3823,100,714.4
990,110,990,28,4238,100,712.2
990,89,990,0,824,100,710.8
990,123,990,30,3711,100,714.6
990,179,990,6,3617,100,728.1999999999999
990,415,990,45,3421,100,771.5
990,299,990,6,2229,100,752.1999999999999
990,979,990,4,4000,100,888.4
990,165,990,15,2262,100,724.5
990,211,990,91,5214,100,726.1
990,301,990,108,3316,100,742.4000000000001
990,505,990,60,5134,100,788.0
990,264,990,27,2386,100,743.0999999999999
990,274,990,12,3171,100,746.5999999999999
990,69,990,75,1695,100,699.3
990,33,990,18,3725,100,697.8000000000001
990,98,990,54,3718,100,707.2
990,230,990,1,1861,100,738.9
990,44,990,11,3207,100,700.6999999999999
990,138,990,15,2268,100,719.1
990,1201,990,143,2471,100,918.9000000000001
990,38,990,6,1646,100,700.0
990,141,990,0,1669,100,721.2
990,56,990,7,1019,100,703.5
990,103,990,17,640,100,711.9
990,107,990,9,1074,100,713.5
990,67,990,280,464,100,678.4
990,237,990,0,1127,100,740.4
990,94,990,11,3622,100,710.6999999999999
990,123,990,1,1794,100,717.5
990,73,990,28,4791,100,704.8000000000001
990,202,990,62,2214,100,727.1999999999999
990,803,990,155,2864,100,838.1
990,103,990,22,6329,100,711.4
990,1735,990,0,5344,100,1040.0
990,143,990,23,5694,100,719.3000000000001
990,146,990,26,3669,100,719.6
990,297,990,7,4678,100,751.6999999999999
989,130,989,7,2024,100,717.5999999999999
989,6163,989,25,2995,100,1922.4
989,515,989,62,3322,100,789.0999999999999
989,211,989,8,4734,100,733.7
989,55,989,7,1746,100,702.5999999999999
989,193,989,5,4045,100,730.4
989,401,989,12,3122,100,771.3
989,142,989,484,2245,100,672.3
989,626,989,476,5361,100,769.9
989,191,989,37,2845,100,726.8
989,40,989,25,1503,100,697.8
989,87,989,9,5189,100,708.8
989,145,989,40,2966,100,717.3
989,199,989,24,4671,100,729.6999999999999
989,85,989,34,6133,100,705.9
989,180,989,62,5658,100,722.0999999999999
989,231,989,23,3658,100,736.2
989,224,989,45,3330,100,732.5999999999999
989,341,989,39,4368,100,756.6
989,411,989,338,2226,100,740.7
989,135,989,17,3909,100,717.5999999999999
989,40,989,12,1954,100,699.0999999999999
989,179,989,17,2833,100,726.3999999999999
989,258,989,6,2900,100,743.3
989,137,989,9,1400,100,718.8
989,244,989,10,2842,100,740.0999999999999
989,158,989,32,2430,100,720.6999999999999
989,116,989,52,1719,100,710.3
989,117,989,19,342,100,713.8
989,190,989,100,4148,100,720.3
989,131,989,4,5656,100,718.1
989,241,989,105,3700,100,730.0
989,194,989,78,4474,100,723.3
989,452,989,11,3266,100,781.5999999999999
989,197,989,0,686,100,731.6999999999999
989,61,989,2,862,100,704.3
989,396,989,48,4305,100,766.7
989,372,989,18,3368,100,764.9
989,584,989,166,3876,100,792.5
989,52,989,10,4370,100,701.6999999999999
989,46,989,3,2888,100,701.2
989,21,989,19,2099,100,694.6
989,749,989,400,3920,100,802.1
989,0,989,0,3042,100,692.3
989,313,989,1,1093,100,754.8
989,218,989,22,1662,100,733.6999999999999
989,180,989,3,3514,100,728.0
989,82,989,2,3269,100,708.4999999999999
989,87,989,2,3548,100,709.4999999999999
989,72,989,59,4925,100,700.8
989,24,989,4,1447,100,696.6999999999999
989,109,989,7,4634,100,713.3999999999999
989,38,989,10,2882,100,698.9
989,68,989,29,1013,100,703.0
989,197,989,5,2121,100,731.1999999999999
989,42,989,80,156,100,692.6999999999999
989,115,989,8,2706,100,714.5
989,92,989,6,4112,100,710.0999999999999
989,197,989,14,3122,100,730.3
989,242,989,7,3362,100,739.9999999999999
989,142,989,53,1044,100,715.4
989,125,989,55,3286,100,711.8
989,176,989,28,3837,100,724.7
989,61,989,24,3128,100,702.1
989,161,989,98,3656,100,714.7
989,370,989,40,4386,100,762.3
989,278,989,220,3352,100,725.9
989,116,989,5,3588,100,715.0
989,159,989,2,1948,100,723.8999999999999
989,123,989,33,1775,100,713.6
989,133,989,123,1331,100,706.6
989,92,989,5,246,100,710.1999999999999
989,77,989,10,722,100,706.6999999999999
989,22,989,51,852,100,691.5999999999999
989,65,989,19,4829,100,703.4
988,124,988,10,3999,100,715.3999999999999
988,120,988,10,1186,100,714.5999999999999
988,57,988,8,1037,100,702.2
988,271,988,39,3844,100,741.9
988,163,988,45,2951,100,719.7
988,922,988,148,1828,100,861.2
988,117,988,32,832,100,711.8
988,104,988,57,1764,100,706.6999999999998
988,54,988,24,4783,100,699.9999999999999
988,152,988,3,720,100,721.7
988,219,988,33,2386,100,732.0999999999999
988,72,988,2,1956,100,705.8
988,40,988,22,1268,100,697.3999999999999
988,63,988,0,4803,100,704.2
988,156,988,7,2302,100,722.0999999999999
988,384,988,80,3837,100,760.3999999999999
988,60,988,16,1155,100,701.9999999999999
988,174,988,9,1282,100,725.4999999999999
988,161,988,23,3935,100,721.5
988,262,988,50,4898,100,739.0
988,224,988,80,3475,100,728.3999999999999
988,368,988,0,4781,100,765.2
988,245,988,555,4790,100,685.0999999999999
988,156,988,6,61,100,722.1999999999999
988,77,988,29,4927,100,704.1
988,247,988,13,4991,100,739.7
988,171,988,60,3998,100,719.8
988,48,988,59,2277,100,695.3000000000001
988,239,988,16,4840,100,737.7999999999998
988,155,988,2,2980,100,722.3999999999999
988,50,988,41,5249,100,697.4999999999999
988,224,988,0,2866,100,736.3999999999999
988,95,988,25,2060,100,708.0999999999999
988,467,988,4,372,100,784.6
988,227,988,173,1904,100,719.7
988,319,988,27,993,100,752.6999999999998
988,179,988,6,4026,100,726.7999999999998
988,155,988,91,2498,100,713.4999999999999
988,78,988,26,3361,100,704.6
988,198,988,8,188,100,730.4000000000001
988,172,988,11,2097,100,724.9
988,160,988,3,1916,100,723.3
988,257,988,22,2836,100,740.8
988,84,988,0,4348,100,708.3999999999999
988,410,988,2,2547,100,773.3999999999999
988,37,988,4,1275,100,698.6
988,79,988,99,1708,100,697.4999999999999
987,166,987,24,3470,100,721.7
987,100,987,32,1895,100,707.6999999999999
987,168,987,8,6105,100,723.7
987,230,987,101,3747,100,726.8
987,93,987,6,4811,100,708.9
987,563,987,86,4025,100,794.9
987,140,987,85,344,100,710.4
987,78,987,73,3338,100,699.2
987,170,987,12,3644,100,723.6999999999999
987,289,987,102,1724,100,738.4999999999999
987,191,987,70,1538,100,722.1
987,213,987,7,436,100,732.8
987,133,987,12,3444,100,716.3
987,48,987,5,2152,100,700.0
987,402,987,0,2724,100,771.3
987,566,987,40,4592,100,800.1
987,136,987,2,4244,100,717.9
987,188,987,25,3884,100,726.0
987,230,987,3,3862,100,736.6
987,54,987,9,951,100,700.8
987,336,987,41,3332,100,754.0
987,55,987,36,3617,100,698.3
987,54,987,2,3605,100,701.4999999999999
987,122,987,6,856,100,714.6999999999999
987,132,987,55,2325,100,711.8
987,296,987,37,4246,100,746.4
987,57,987,10,1704,100,701.3
987,267,987,156,862,100,728.6999999999999
987,45,987,17,2995,100,698.1999999999999
987,93,987,10,2377,100,708.5
987,138,987,3,3152,100,718.2
987,363,987,15,3610,100,762.0
987,77,987,32,4416,100,703.0999999999999
987,56,987,11,2940,100,701.0
987,248,987,21,3232,100,738.4
987,113,987,9,980,100,712.6
987,123,987,71,3560,100,708.4
987,20,987,7,273,100,694.1999999999999
987,136,987,182,2283,100,699.9
987,65,987,45,708,100,699.4
987,99,987,39,4488,100,706.8
987,94,987,24,4318,100,707.3
987,140,987,2,2368,100,718.6999999999999
987,151,987,24,408,100,718.7
987,64,987,18,3882,100,701.9
987,276,987,167,3186,100,729.4
987,47,987,2,2586,100,700.0999999999999
987,80,987,6,4586,100,706.3
987,301,987,44,5073,100,746.7
987,48,987,1,575,100,700.4
987,260,987,47,3589,100,738.1999999999999
987,175,987,22,2280,100,723.6999999999999
987,142,987,11,489,100,718.1999999999999
986,21,986,11,75,100,693.3000000000001
986,373,986,12,669,100,763.6
986,0,986,0,3042,100,690.2
986,351,986,0,3806,100,760.4000000000001
986,44,986,591,1679,100,639.9
986,32,986,4,453,100,696.2
986,179,986,7,3017,100,725.3
986,286,986,2,2330,100,747.2
986,539,986,1,4445,100,797.9000000000001
986,82,986,6,4424,100,706.0
986,76,986,259,1017,100,679.5000000000001
986,69,986,1,2905,100,703.9
986,119,986,7,2421,100,713.3
986,59,986,23,861,100,699.7
986,81,986,48,2126,100,701.6000000000001
986,302,986,47,1090,100,745.9
986,129,986,24,1078,100,713.6
986,457,986,57,3093,100,775.9
986,216,986,60,2381,100,727.4000000000001
986,124,986,35,4377,100,711.5
986,235,986,7,391,100,736.5
986,107,986,25,2251,100,709.1
986,820,986,1,3364,100,854.1
986,57,986,5,1658,100,701.1
986,141,986,10,977,100,717.4000000000001
986,55,986,0,4824,100,701.2
986,187,986,0,2052,100,727.6
986,132,986,1,4106,100,716.5
986,241,986,103,3140,100,728.1000000000001
986,118,986,18,3748,100,712.0000000000001
986,63,986,82,1484,100,694.6
986,203,986,2,3230,100,730.6
986,315,986,19,5317,100,751.3000000000001
986,94,986,3,2745,100,708.7
986,126,986,127,2980,100,702.7
986,173,986,8,4071,100,724.0000000000001
986,68,986,1,3267,100,703.7
986,109,986,3,3594,100,711.7
986,189,986,1,3815,100,727.9
986,598,986,16,4875,100,808.2
986,164,986,31,3958,100,719.9
986,250,986,28,6318,100,737.4000000000001
986,90,986,11,410,100,707.1
986,106,986,0,2184,100,711.4000000000001
986,62,986,19,2555,100,700.7
986,177,986,1,49,100,725.5
986,162,986,98,3150,100,712.8000000000001
986,106,986,0,4376,100,711.4000000000001
986,150,986,53,3592,100,714.9000000000001
985,113,985,8,3706,100,711.3000000000001
985,239,985,22,4573,100,735.0999999999999
985,76,985,8,1891,100,703.9000000000001
985,124,985,108,3916,100,703.5
985,206,985,12,2948,100,729.5
985,365,985,34,2422,100,759.1
985,95,985,33,3036,100,705.2
985,105,985,141,2051,100,696.4
985,449,985,55,2223,100,773.8
985,78,985,31,1618,100,702.0
985,95,985,61,2390,100,702.4
985,82,985,1,3713,100,705.8
985,126,985,25,3526,100,712.2
985,375,985,243,2373,100,740.2
985,23,985,46,3189,100,689.5
985,282,985,165,314,100,729.4
985,131,985,33,4672,100,712.4000000000001
985,70,985,15,4065,100,702.0
985,330,985,1,3399,100,755.4
985,312,985,1,3437,100,751.8
985,161,985,39,5386,100,717.8000000000001
985,184,985,26,3238,100,723.6999999999999
985,214,985,12,914,100,731.0999999999999
985,171,985,6,2023,100,723.1
985,74,985,33,1389,100,701.0
985,154,985,643,3919,100,656.0
985,215,985,0,3312,100,732.5
985,736,985,1,105,100,836.6
985,78,985,0,961,100,705.1
985,193,985,5,4571,100,727.6
985,303,985,54,2512,100,744.7
985,337,985,8,1822,100,756.1
985,369,985,54,2040,100,757.9
985,97,985,17,3330,100,707.1999999999999
985,47,985,6,667,100,698.3
985,97,985,0,2400,100,708.9
985,79,985,0,4014,100,705.3
985,288,985,5,1217,100,746.6
985,45,985,0,2211,100,698.5
985,189,985,11,4228,100,726.1999999999999
985,119,985,17,5169,100,711.5999999999999
985,105,985,20,1923,100,708.5
985,53,985,37,748,100,696.4
985,70,985,44,2127,100,699.1
985,118,985,53,2911,100,707.8000000000001
985,206,985,0,3086,100,730.7
985,86,985,82,2001,100,698.5
985,291,985,153,3467,100,732.4000000000001
985,27,985,7,2427,100,694.1999999999999
985,252,985,3,2548,100,739.6
985,176,985,18,3216,100,722.9000000000001
985,236,985,8,4457,100,735.9000000000001
985,67,985,147,2560,100,688.1999999999999
985,213,985,0,1520,100,732.1
985,70,985,7,1054,100,702.8
985,140,985,21,3870,100,715.4
985,88,985,11,1505,100,706.0
984,106,984,40,4663,100,706.0
984,42,984,21,3227,100,695.0999999999999
984,187,984,38,2472,100,722.4
984,84,984,26,1920,100,702.9999999999999
984,263,984,9,4428,100,740.5
984,290,984,3,2161,100,746.5
984,34,984,52,1414,100,690.3999999999999
984,642,984,104,2197,100,806.8
984,15,984,6,219,100,691.1999999999999
984,590,984,13,5072,100,805.5
984,78,984,8,1586,100,703.6
984,79,984,57,652,100,698.8999999999999
984,744,984,199,4713,100,817.7
984,183,984,5,2494,100,724.9
984,75,984,33,4796,100,700.5
984,63,984,8,1933,100,700.6
984,165,984,49,1077,100,716.9
984,186,984,23,2283,100,723.7
984,99,984,50,2136,100,703.5999999999999
984,46,984,18,1575,100,696.2
984,306,984,114,4563,100,738.6
984,48,984,22,498,100,696.1999999999999
984,424,984,7,4071,100,772.9
984,533,984,86,5101,100,786.8
984,89,984,0,509,100,706.5999999999999
984,264,984,46,4950,100,736.9999999999999
984,367,984,2,5412,100,761.9999999999999
984,155,984,142,4799,100,705.5999999999999
984,56,984,0,2373,100,700.0
984,1965,984,10,5247,100,1080.8
984,324,984,140,3688,100,739.5999999999999
984,727,984,13,3109,100,832.9
984,94,984,18,1715,100,705.8
984,155,984,2,2724,100,719.5999999999999
984,129,984,32,5380,100,711.3999999999999
984,102,984,3,2493,100,708.9
984,98,984,0,3841,100,708.4
984,81,984,1,3350,100,704.9
984,166,984,42,3061,100,717.8
984,29,984,44,1307,100,690.1999999999999
984,17,984,25,1502,100,689.6999999999999
984,336,984,10,2892,100,755.0
984,147,984,4,2459,100,717.8
984,230,984,12,4953,100,733.5999999999999
984,56,984,5,3894,100,699.5
984,144,984,9,2689,100,716.6999999999999
984,656,984,76,4511,100,812.4
984,305,984,0,4497,100,749.8
984,31,984,0,2171,100,695.0
984,91,984,9,5207,100,706.1
984,65,984,73,2907,100,694.5
984,46,984,1,4910,100,697.9
984,97,984,8,1505,100,707.4
984,153,984,60,4787,100,713.4
984,156,984,19,6608,100,718.1
984,205,984,0,3577,100,729.8
984,135,984,23,349,100,713.5
984,386,984,23,3288,100,763.7
983,100,983,44,3347,100,703.6999999999999
983,379,983,2,2486,100,763.6999999999998
983,649,983,27,1849,100,815.1999999999998
983,370,983,115,4650,100,750.5999999999999
983,246,983,180,4487,100,719.3
983,163,983,20,4042,100,718.7
983,31,983,1,834,100,694.1999999999999
983,550,983,0,4738,100,798.0999999999999
983,56,983,8,2145,100,698.5
983,187,983,166,3745,100,708.9
983,184,983,16,5003,100,723.2999999999998
983,206,983,29,4010,100,726.4
983,67,983,15,1083,100,700.0
983,121,983,10,5076,100,711.3
983,91,983,46,677,100,701.6999999999999
983,301,983,50,3415,100,743.3
983,170,983,1,2948,100,721.9999999999999
983,79,983,41,2630,100,699.7999999999998
983,163,983,4,3713,100,720.3000000000001
983,273,983,31,904,100,739.6
983,119,983,1,2252,100,711.7999999999998
983,101,983,1,1497,100,708.1999999999999
983,323,983,20,4830,100,750.7
983,156,983,153,4729,100,704.0
983,240,983,9,2868,100,735.1999999999999
983,464,983,1,3899,100,780.7999999999998
983,274,983,37,4420,100,739.1999999999998
983,57,983,0,3311,100,699.5
983,133,983,7,1563,100,714.0
983,102,983,6,3361,100,707.9
983,111,983,16,751,100,708.6999999999999
983,252,983,10,1721,100,737.5
983,75,983,31,981,100,699.9999999999999
983,111,983,25,2216,100,707.8
983,137,983,162,2579,100,699.3
983,176,983,20,2328,100,721.3
983,151,983,2,2227,100,718.0999999999999
983,329,983,2,2639,100,753.6999999999998
983,109,983,157,1142,100,694.1999999999998
983,268,983,30,4373,100,738.7
983,75,983,8,4281,100,702.3
983,99,983,69,1198,100,700.9999999999999
983,22,983,43,189,100,688.2
983,652,983,0,1493,100,818.5
983,190,983,0,3961,100,726.0999999999999
983,69,983,70,3034,100,694.8999999999999
983,149,983,1,2079,100,717.7999999999998
983,83,983,13,260,100,703.4000000000001
983,162,983,2,1531,100,720.3
983,88,983,96,1303,100,696.1
983,442,983,72,3631,100,769.3
983,286,983,13,4697,100,744.0
983,126,983,2,3711,100,713.0999999999999
983,483,983,53,545,100,779.4000000000001
983,68,983,0,968,100,701.7
983,91,983,95,1181,100,696.8
982,333,982,101,2186,100,743.9
982,204,982,173,3162,100,710.9
982,173,982,20,3481,100,720.0
982,133,982,6,3412,100,713.4
982,299,982,22,3063,100,744.9999999999999
982,519,982,12,3891,100,790.0
982,228,982,27,2106,100,730.3
982,206,982,71,2090,100,721.5
982,100,982,15,1241,100,705.9
982,445,982,13,4621,100,775.1
982,44,982,19,1518,100,694.3
982,63,982,26,3215,100,697.4
982,189,982,1,2502,100,725.0999999999999
982,144,982,5,3669,100,715.6999999999999
982,46,982,2,2465,100,696.4
982,179,982,77,1416,100,715.4999999999999
982,25,982,1,1193,100,692.3
982,51,982,84,2934,100,689.2
982,27,982,3,2060,100,692.5
982,109,982,8,3721,100,708.4
982,80,982,31,3964,100,700.3
982,396,982,13,4224,100,765.3000000000001
982,62,982,7,1245,100,699.0999999999999
982,158,982,11,1337,100,717.9
982,678,982,0,2099,100,823.0
982,199,982,39,1824,100,723.3
982,138,982,68,2164,100,708.2
982,144,982,17,6073,100,714.4999999999999
982,358,982,17,4908,100,757.3
982,82,982,41,3220,100,699.6999999999999
982,147,982,8,1823,100,716.0
982,413,982,33,2436,100,766.7
982,120,982,1,5416,100,711.3
982,243,982,3,4649,100,735.7
982,466,982,25,3695,100,778.1
982,207,982,16,2218,100,727.1999999999999
982,95,982,0,5580,100,706.4
982,106,982,47,6059,100,703.9
982,108,982,67,1133,100,702.3
982,5052,982,28,446,100,1695.0
982,220,982,52,2512,100,726.1999999999999
982,184,982,14,16,100,722.8
982,204,982,27,4971,100,725.4999999999999
982,242,982,3,1110,100,735.5
982,159,982,1,47,100,719.0999999999999
982,161,982,10,4837,100,718.6
982,163,982,7,1440,100,719.3
982,398,982,11,4094,100,765.9
982,289,982,23,4230,100,742.9
982,716,982,4,3957,100,830.2
982,69,982,12,4646,100,699.9999999999999
981,72,981,45,2307,100,696.6
981,407,981,25,3672,100,765.6
981,87,981,25,2902,100,701.6
981,134,981,11,4297,100,712.4
981,262,981,68,4107,100,732.3000000000001
981,16,981,20,3793,100,687.9000000000001
981,90,981,11,916,100,703.6
981,115,981,12,3677,100,708.5
981,186,981,5,4114,100,723.4000000000001
981,124,981,136,902,100,697.9
981,266,981,40,957,100,735.9000000000001
981,59,981,3,4872,100,698.2
981,74,981,8,3580,100,700.7
981,173,981,107,2004,100,710.6
981,126,981,72,3911,100,704.7
981,304,981,49,6028,100,742.6
981,169,981,103,3269,100,710.2
981,20,981,5,1648,100,690.2
981,170,981,4,3822,100,720.3000000000001
981,54,981,3,1270,100,697.2
981,31,981,19,2100,100,691.0000000000001
981,293,981,12,3696,100,744.1
981,157,981,3,559,100,717.8000000000001
981,153,981,1,3042,100,717.2
5000,761,5000,8,5132,100,3651.3999999999996
5000,198,5000,73,3179,100,3532.2999999999997
5000,320,5000,77,1748,100,3556.3
4999,662,4999,28,2396,100,3628.9
4999,2840,4999,739,6152,100,3993.4
4999,522,4999,17,157,100,3602.0000000000005
4999,656,4999,66,5742,100,3623.9
4999,438,4999,12,3010,100,3585.7000000000003
4998,611,4998,257,2999,100,3595.1
4998,259,4998,1,1420,100,3550.3
4998,230,4998,85,1893,100,3536.1
4998,227,4998,54,694,100,3538.6
4998,903,4998,17,5017,100,3677.5
4997,683,4997,18,662,100,3632.7
4997,590,4997,413,1050,100,3574.5999999999995
4997,568,4997,50,5654,100,3606.5
4997,282,4997,88,943,100,3545.5
4997,898,4997,47,2683,100,3672.8
4997,192,4997,17,3800,100,3534.6000000000004
4996,354,4996,11,3133,100,3566.9
4996,592,4996,12,2444,100,3614.4
4994,1661,4994,286,3404,100,3799.4000000000005
4993,1204,4993,153,4415,100,3720.6
4993,186,4993,6,985,100,3531.7
4993,1194,4993,307,6577,100,3703.2000000000003
4992,820,4992,196,4498,100,3638.7999999999997
4992,218,4992,137,1169,100,3524.3
4991,3347,4991,244,4462,100,4138.700000000001
4991,1308,4991,15,2456,100,3753.7999999999997
4991,2088,4991,852,5248,100,3826.1
4991,4346,4991,23,4150,100,4360.6
4991,334,4991,5,3652,100,3560.0
4991,409,4991,25,1726,100,3573.0
4991,1885,4991,345,1909,100,3836.2
4991,2030,4991,217,3667,100,3878.0
4990,523,4990,76,4527,100,3590.0
4989,453,4989,107,5454,100,3572.2000000000003
4989,508,4989,61,1560,100,3587.8
4989,1015,4989,37,5426,100,3691.6000000000004
4989,1007,4989,270,3585,100,3666.7000000000003
4989,838,4989,2,1642,100,3659.7000000000003
4989,1360,4989,18,4248,100,3762.5
4988,858,4988,73,3838,100,3655.8999999999996
4988,737,4988,1,20,100,3638.9
4988,676,4988,41,2888,100,3622.7
4987,192,4987,25,2505,100,3526.8
4986,385,4986,18,1694,100,3565.3999999999996
4986,1975,4986,0,5551,100,3885.2
4986,172,4986,108,2562,100,3513.7999999999997
4986,165,4986,79,3591,100,3515.2999999999997
4986,2158,4986,41,4480,100,3917.7
4986,1186,4986,32,2192,100,3724.2
4985,3655,4985,14,5408,100,4219.1
4985,774,4985,21,5228,100,3642.2000000000003
4984,300,4984,22,3580,100,3546.6000000000004
4984,688,4984,49,5174,100,3621.5
4984,468,4984,8,2414,100,3581.6
4983,493,4983,88,4869,100,3577.8999999999996
4983,259,4983,119,3581,100,3528.0
4983,540,4983,161,2913,100,3580.0
4983,4405,4983,40,487,100,4365.099999999999
4983,2432,4983,1729,4459,100,3801.6
4982,1015,4982,22,3767,100,3688.2
4982,610,4982,141,2751,100,3595.2999999999997
4981,1223,4981,5,799,100,3730.7999999999997
4980,852,4980,148,2186,100,3641.6
4979,1634,4979,26,2931,100,3809.5000000000005
4979,339,4979,165,4080,100,3536.6000000000004
4979,455,4979,117,3515,100,3564.6000000000004
4978,1062,4978,194,3260,100,3677.6
4977,124,4977,42,1545,100,3504.5
4977,915,4977,232,4192,100,3643.7
4977,206,4977,2,4169,100,3524.8999999999996
4977,497,4977,33,1054,100,3580.0
4976,246,4976,39,2960,100,3528.4999999999995
4976,1166,4976,1363,5586,100,3580.0999999999995
4976,480,4976,198,3855,100,3559.3999999999996
4976,1268,4976,186,6045,100,3718.2
4975,599,4975,31,761,100,3599.2000000000003
4975,918,4975,351,3533,100,3631.0
4975,785,4975,54,4121,100,3634.1
4974,388,4974,165,3510,100,3542.9
4974,269,4974,9,1886,100,3534.7000000000003
4973,622,4973,150,5011,100,3590.5
4973,191,4973,53,4754,100,3513.9999999999995
4973,195,4973,65,1211,100,3513.6
4973,927,4973,6,2226,100,3665.9
4972,610,4972,249,5730,100,3577.4999999999995
4972,594,4972,305,3730,100,3568.7
4971,726,4971,105,952,100,3614.3999999999996
4971,1291,4971,50,4347,100,3732.8999999999996
4971,357,4971,35,2279,100,3547.6
4970,357,4970,46,2974,100,3545.8
4970,1382,4970,11,2985,100,3754.3
4969,741,4969,213,5194,100,3605.2
4969,623,4969,359,638,100,3567.0
4969,3015,4969,81,2155,100,4073.2000000000003
4968,261,4968,0,3589,100,3529.7999999999997
4968,111,4968,58,876,100,3493.9999999999995
4968,450,4968,97,2479,100,3557.9
4968,683,4968,6,1855,100,3613.6
4967,712,4967,176,4011,100,3601.7000000000003
4967,482,4967,63,1040,100,3567.0
4967,494,4967,81,3462,100,3567.6
4967,932,4967,46,4634,100,3658.7000000000003
4966,679,4966,57,3282,100,3606.3
4966,667,4966,94,4692,100,3600.2
4966,718,4966,2,3647,100,3619.6
4966,394,4966,3,427,100,3554.7
4966,238,4966,5,2925,100,3523.2999999999997
4965,1076,4965,110,4927,100,3679.7
4965,494,4965,23,4741,100,3572.0
4965,85,4965,1,1346,100,3492.4
4964,566,4964,3,1216,100,3587.7
4964,901,4964,36,3646,100,3651.4
4963,653,4963,50,3582,100,3599.7
4963,325,4963,103,3997,100,3528.7999999999997
4963,2454,4963,93,4274,100,3955.6
4962,1346,4962,316,2083,100,3710.9999999999995
4962,441,4962,378,3637,100,3523.7999999999993
4962,725,4962,278,1500,100,3590.5999999999995
4962,2586,4962,31,3534,100,3987.4999999999995
4961,661,4961,253,280,100,3579.5999999999995
4961,411,4961,1,3061,100,3554.7999999999997
4961,175,4961,56,3272,100,3502.1
4960,125,4960,1,3890,100,3496.9
4960,877,4960,66,5346,100,3640.8
4960,129,4960,14,1979,100,3496.4
4959,169,4959,0,2849,100,3505.1000000000004
4959,1093,4959,608,4291,100,3629.1
4958,655,4958,135,5308,100,3588.1
4958,571,4958,137,5652,100,3571.1
4958,598,4958,1,3512,100,3590.1
4958,419,4958,945,2079,100,3459.9
4957,1061,4957,56,4145,100,3676.4999999999995
4957,1147,4957,188,3295,100,3680.5
4957,537,4957,259,3759,100,3551.4
4957,428,4957,7,2325,100,3554.8
4956,1421,4956,31,4152,100,3750.2999999999997
4956,440,4956,1,3006,100,3557.1
4956,355,4956,8,4334,100,3539.3999999999996
4956,1823,4956,102,2345,100,3823.6
4955,657,4955,376,3683,100,3562.3
4953,274,4953,69,4653,100,3515.0
4952,344,4952,59,2029,100,3529.2999999999997
4952,197,4952,1,560,100,3505.7000000000003
4952,418,4952,76,2362,100,3542.4
